commentId,"movieName","comment","sentenceSegment","wordSegment",star,"commenter","commentTime"
12409,NULL,NULL,NULL,"挺 不错 的 喜剧片
虽然 故事 本身 所 要 表达 的 意思 较为 模糊
但是 搞笑 方面 做 得 还是 非常 成功",1,NULL,NULL
12410,NULL,NULL,NULL,"剧情 生硬 直男癌",-1,NULL,NULL
12413,NULL,NULL,NULL,"算 有 诚意 了",0,NULL,NULL
12414,NULL,NULL,NULL,"不 是 文艺青年
从 小 语文 不好
当 出 了 影厅 同事 问 我
你 觉得 这个 电影 怎么样 的 时候
努力 想 了 下
从 进去 就 一直 能 让 我 笑 到 出来 的 电影
我 觉得 就 是 好 电影
每个 人 去 看 电影 的 目的 不同
一 场 可以 让 自己 放松 的 电影
我 觉得 就 是 好 的",1,NULL,NULL
12415,NULL,NULL,NULL,"挺 搞笑",1,NULL,NULL
12416,NULL,NULL,NULL,"看 的 开心
演 的 用心
不错 哦",1,NULL,NULL
12419,NULL,NULL,NULL,"没有 什么 内涵 的 电影
笑笑
打发 打发 时间 的 电影",0,NULL,NULL
12420,NULL,NULL,NULL,"虽然 笑点 低 充满 屎 尿 屁
但 还是 鼓励 一下 娱乐片 勉强 还是 可以 及格",0,NULL,NULL
12421,NULL,NULL,NULL,"笑点 很多
价值观 糟心
看 完 恐婚",1,NULL,NULL
12422,NULL,NULL,NULL,"搞笑
但 三 观 不 正
而且 低俗",-1,NULL,NULL
12423,NULL,NULL,NULL,"整个 电影 节奏 拖沓 一点 意思 没有 也 不 搞笑
幻想 跟 韩国 美女 啪 啪啪 就 占 了 三分之一 简直 浪费 钱 和 时间",-1,NULL,NULL
12424,NULL,NULL,NULL,"抛开 三 观
还是 挺 搞笑 的 电影
也 没有 到 直男癌 这么 严重 吧",1,NULL,NULL
12425,NULL,NULL,NULL,"前 半 段 笑点 很 用心
后 半 段 有点 拖 节奏 了
总体 还是 很 好笑 的
影院 里 气氛 很 嗨",0,NULL,NULL
12429,NULL,NULL,NULL,"想 三 观 正 去 看 新闻 联播 好 了
想 乐乐 就 去 看 这部 片",1,NULL,NULL
12430,NULL,NULL,NULL,"低俗",-1,NULL,NULL
12431,NULL,NULL,NULL,"本 以为 会 看 不 下去
看 了 之后 感觉 出乎意料 的 好看",1,NULL,NULL
12432,NULL,NULL,NULL,"这 片 比 长城 分 还 高
真是 国民 的 悲哀
长此以往
中国 电影 永 无 出头 之 日
我 相信 各位 绝不 是 要 靠 这样 的 三 观 去 比肩 好莱坞 的
绝不 是",-1,NULL,NULL
12434,NULL,NULL,NULL,"度日如年
有 原因 的 讨厌 这部 烂片",0,NULL,NULL
12435,NULL,NULL,NULL,"喜欢 这 类 轻松 搞笑 中 带 着 一 丝 生活 哲理 的 片",1,NULL,NULL
12436,NULL,NULL,NULL,"一 部 非常 合格 的 喜剧片
感觉 竟然 比 同期 的 星球 大战 还 让 人 惊喜",1,NULL,NULL
12437,NULL,NULL,NULL,"虽然 俗套
到 是 很 搞笑
有 负 能量 但 也 值得 反思
生活 还是 爱情 中 希望 我们 都 多 点 真诚 少 点 套路",1,NULL,NULL
12438,NULL,NULL,NULL,"中年 男子
出轨
还是 蛮 搞笑 的
很 劲 爆",1,NULL,NULL
12439,NULL,NULL,NULL,"两 颗 星 给 Clara
确实 带劲
不过 不 知道 是 不 是 由于 限制
尺度 大 的 地方 摄影机 都 没 拍摄 到 作为 男士 我 也 受不了 直男癌 人 到 中年 真 的 这么 可怕 吗",-1,NULL,NULL
12442,NULL,NULL,NULL,"负分
滚 粗",-1,NULL,NULL
12444,NULL,NULL,NULL,"作为 一个 至今 没 谈 过 恋爱 的 单身 汪
实在 不 能 理解 片中 展现 的 出轨 的 心机",-1,NULL,NULL
12446,NULL,NULL,NULL,"一 剂 春药",1,NULL,NULL
12448,NULL,NULL,NULL,"全程 尿点
笑料 太 多 了
而且 觉得 配乐 和 影片 的 节奏 都 一致
很 好听 也 很 逗
且 男闺蜜 们 都 是 满满地 套路
人物 个性 也 很 明显
为了 释放 下 压力
也 是 值得 一 看 搞 不 懂 为什么 非 要 三 观 正正
人生 就 是 个 戏
揪 着 不 放 装 正经 干 嘛",1,NULL,NULL
12457,NULL,NULL,NULL,"喜剧
情节 一般
笑点够",1,NULL,NULL
12458,NULL,NULL,NULL,"感觉 不错",1,NULL,NULL
12459,NULL,NULL,NULL,"一 部 陪女票 看 的 电影
但 竟 觉得 还 不错
突然 发现 以前 评判 一 部 电影 的 方式 或许 错 了
一直 以为 电影 必须 是 逻辑 严密
层次 分明
深刻 反映 某个 现象 的
今天 突然 意识 到 不过 是 自己 强加 于 电影 之上
以此 来 显得 品味 不同 于 别人 的 意识流
电影 的 本质 先是 娱乐
而后 是否 需要 带来 纵深 思考
只 是 衍生 产物",1,NULL,NULL
12460,NULL,NULL,NULL,"结尾 有点 莫名其妙",1,NULL,NULL
12461,NULL,NULL,NULL,"直男癌",-1,NULL,NULL
12462,NULL,NULL,NULL,"调剂品",0,NULL,NULL
12463,NULL,NULL,NULL,"屌丝 男 版 梦想 照 进 现实 当然
剧中 肖央 应该 算 个 银领 优优 的 欧巴来 找 他 的 时候 现实 赤裸裸 的 把 观众 的 小 美好 小 YY 拉 回 现实 有人 说 翻拍 自 1976年 的 电影 不知 这 段 剧情 是否 也 是 翻拍 使 剧情 增色 不少
结尾 肖央 忽然 决定 不 上班 去
加上 适时 响起 的 歌曲
走 出 你 的 生活 超脱 你 的 生活 不 知道 出 了 多少 上班族 的 心声",1,NULL,NULL
12466,NULL,NULL,NULL,"",0,NULL,NULL
12469,NULL,NULL,NULL,"每个 人 心里 都 住 着 另 一个 自己
只是 在 婚姻 中 无法 尝试
又 渴望 体验
无关 对错
只 关 自己",1,NULL,NULL
12470,NULL,NULL,NULL,"有些 点 还 挺 搞笑 的
除此之外 也 没 啥 了",-1,NULL,NULL
12471,NULL,NULL,NULL,"不愧 是 近期 国产 片 的 惊喜
喜剧 人们 非常 出彩
闫妮 不动声色 的 搞笑 实在 是 高
最 喜欢 四姐
笑点 很 密集
也 不 尴尬
不错",1,NULL,NULL
12472,NULL,NULL,NULL,"这 是 一 部 纯粹 的 爆米花 电影
笑点 其实 算是 比较 密集
但是 故事 讲 的 并 不 是 那么 合乎 情理
尤其 是 导演 最后 用 一个 梦 来 解释 所有 的 bug 这 点 还是 让 人 挺 无语 的
要 实在 没事 做
看看 也 是 可以 的",0,NULL,NULL
12475,NULL,NULL,NULL,"我 觉得 可以 打 7 分
笑点 还是 有 的
演技 也 可以
闫妮 身材 越来越 好 了
哈哈",1,NULL,NULL
12476,NULL,NULL,NULL,"真正 爱情 生活 的 勇士 圣者
敢于 直面 看似 枯燥 重复率 高 甚至 乏味 的 日常 感情 生活
能够 自己 创造 新鲜 与 乐趣
能 让 自己 的 感情 生活 不断 开 出 花 来",0,NULL,NULL
12478,NULL,NULL,NULL,"闫妮 演 的 挺 好 的",0,NULL,NULL
12481,NULL,NULL,NULL,"不得不 承认 我 已经 是 个 老 司机 了
明显 的 不 明显 的 笑点
一个 没落
情绪 最 低落 的 一 段 时期
看看
笑笑
哭哭
晦涩 的 电影 不 适合 我
压抑 的 情节 只 有 偶尔 为 之
此刻
我 正 需要 的 就 是 这样 可以 在 一个 时间 节点 内 带走 我 所以 坏 情绪 的 各种 大小 包袱",1,NULL,NULL
12482,NULL,NULL,NULL,"中年 男人 的 幻想 和 错觉
确实 会 笑
笑 完 了 就 忘 了",0,NULL,NULL
12485,NULL,NULL,NULL,"很 搞笑
优优 很 漂亮",1,NULL,NULL
12486,NULL,NULL,NULL,"生活 中 需要 一些 激情
但 终归 还是 要 回归 家 的 港湾",1,NULL,NULL
12487,NULL,NULL,NULL,"你 妈逼",0,NULL,NULL
12488,NULL,NULL,NULL,"Just
for
fun
心情 低落 的 时候 看 过 开心 就 好
如果 一定 要 对 内容 做出 评价 只能 说 结局 还是 不 免 俗套 的 回归 家庭
回归 之后 呢",0,NULL,NULL
12490,NULL,NULL,NULL,"开年 就 看 了 一 部 大烂片",-1,NULL,NULL
12492,NULL,NULL,NULL,"不 喜欢 剧情",-1,NULL,NULL
12494,NULL,NULL,NULL,"我 觉得 这 是 一 部 很 良心 的 小 成本 电影
至少 讲 了 一个 很 完整 的 故事
但是 许多 人 给 差评 的 理由 在 我 看来 有点 可笑
所谓 三 观 不 正 就 是 因为 意淫
猥琐
电影 表现 的 未必 是 它 想 表达 的
其实 许多 人 都 像 男主 一样 yy 过
只是 电影 把 这些 想法 具象化 了
把 窗户纸 捅破 了
然后 一些 卫 道士 就 出来 彰显 自己 的 三观 极 正
像 极了 伪",1,NULL,NULL
12497,NULL,NULL,NULL,"翻 拍 红衣 女郎
我 觉得 挺 好 的
笑点 也 足
蛮 适合 去 看 下 的",1,NULL,NULL
12498,NULL,NULL,NULL,"剧情 拖沓
太 慢 了",0,NULL,NULL
12505,NULL,NULL,NULL,"起码 看 的 过程 中 笑 了
对得起 这 20 元 钱",1,NULL,NULL
12508,NULL,NULL,NULL,"难看 至极
浪费 钱",-1,NULL,NULL
12510,NULL,NULL,NULL,"和 夏洛特 烦恼 果然 如出一辙
都 是 已婚 男 的 yy 生活
比夏 搞笑 一些
仅此而已",0,NULL,NULL
12511,NULL,NULL,NULL,"不 好看",-1,NULL,NULL
12512,NULL,NULL,NULL,"大多数 的 婚姻 都 是 这样 的 吧",1,NULL,NULL
12515,NULL,NULL,NULL,"当做 喜剧片 来 看 挺 好 的",0,NULL,NULL
12516,NULL,NULL,NULL,"其实 一 开始 走 进 影院 是 拒绝 的
片子 虽然 有点 污 但是 还是 挺 搞笑 的
轻松 看看 挺 好 的
剧情 就 不 作 评论 啦",0,NULL,NULL
12519,NULL,NULL,NULL,"一 颗 星 都 不 想 给
垃圾 电影
本来 社会 风气 就 不 正
遍地 出轨 到处 小三
怎么着
你们 还要 宣扬 吗",-1,NULL,NULL
12521,NULL,NULL,NULL,"三 观 不 正
问题 是 还是 带 着 暧昧 男生 去 看 的
大写 的 尴尬",-1,NULL,NULL
12522,NULL,NULL,NULL,"只 想 说 在座 的 各位 都 是 响当当 的 逼王",1,NULL,NULL
12524,NULL,NULL,NULL,"就 是 好
有 意见",1,NULL,NULL
12527,NULL,NULL,NULL,"那天 不 该 带 小朋友 去
我 怕 他 价值观 都 毁 了",-1,NULL,NULL
12532,NULL,NULL,NULL,"不 好看",-1,NULL,NULL
12533,NULL,NULL,NULL,"反应 了 目前 社会 男女 对 婚姻 与 外遇 的 冲突
珍贵 的 友情
各种 尴尬 癌
确实 好看
虽然 没有 深度
周末 观影
笑点 足够",1,NULL,NULL
12534,NULL,NULL,NULL,"怎么 说 呢
这部 电影 蛮 搞笑 的
在 影厅 里 也 是 爆笑 不断
讲 的 就 是 在 结婚 以后
爱情 变成 亲情 从而 没有 了 激情
就 是 男主 对 一 韩国 女生 一见钟情
想 要 出轨
他 的 三 个 小伙伴 为了 帮助 他 泡 妞
帮 他 欺瞒 的 妻子
但 在 最后 男主 发现 还是 自己 老婆 好 的 故事",1,NULL,NULL
12535,NULL,NULL,NULL,"只是 搞笑 无 他 不怎么 好看",-1,NULL,NULL
12536,NULL,NULL,NULL,"嗬嗬 嗬 几 个 废柴 的 终极 幻想",-1,NULL,NULL
12537,NULL,NULL,NULL,"真的 很 搞笑
用 生命 在 搞笑 呀
看 了 很 放松",1,NULL,NULL
12538,NULL,NULL,NULL,"中年 大叔 YY",0,NULL,NULL
12539,NULL,NULL,NULL,"宣传 的 是 不 能 带 女朋友 看 的 电影
看 过 之后 觉得
就 是 用 一 种 通俗 的 方式 表现 男人 七 年 之 痒 的 内容
笑料 能 让 你 开怀大笑
但是 不 能 会心 而 笑
号称 最 搞笑 的 喜剧
但是 每 一个 笑料 没有 特点
很 浅薄",0,NULL,NULL
12541,NULL,NULL,NULL,"太扯 淡 了",-1,NULL,NULL
12544,NULL,NULL,NULL,"可以 看
直面 现实 的 喜剧",0,NULL,NULL
12545,NULL,NULL,NULL,"看到 最后 是 一 场 梦 我 也 就 放心 了
有 老婆 的 兄弟 们 要 注意 了",1,NULL,NULL
12550,NULL,NULL,NULL,"感觉 挺 幽默 的",1,NULL,NULL
12551,NULL,NULL,NULL,"很 搞笑
至少 我 一直 在 乐 也 有 关于 家庭 责任 的 因素 在 但愿 每个 家庭 都 能够 幸福",1,NULL,NULL
12553,NULL,NULL,NULL,"垃圾 中 的 垃圾
美团 猫眼
百度 糯米
淘宝 里面 都 是 找 人 刷 的 好评
被 骗 了
一点 也 不 搞笑
没有 剧情
没有 笑点
没有 任何 东西
看 的 想 睡觉
骗子 骗子
能 给 0 分
绝对 给 0分",-1,NULL,NULL
12554,NULL,NULL,NULL,"算是 16年
数一数二 的 华语 喜剧片 了",1,NULL,NULL
12557,NULL,NULL,NULL,"影院 观看
不 难看
有 笑声",0,NULL,NULL
12559,NULL,NULL,NULL,"无语",0,NULL,NULL
12560,NULL,NULL,NULL,"并 不 能 吸引 我 的 剧情
但是 有 我 怀念 的 华南 理工大学
有 长隆 有 珠江 边
人微言轻
为 回忆 五 颗 星",1,NULL,NULL
12561,NULL,NULL,NULL,"这次 没有 相信 豆瓣
看 后 觉得 不错",1,NULL,NULL
12562,NULL,NULL,NULL,"中年 屌丝 直男癌 电影
我 不 想 在 我 40 岁 的 时候 成为 这种 傻逼
一 星 给 为数不多 的 几 个 笑点",-1,NULL,NULL
12563,NULL,NULL,NULL,"爆米花 影片
有 几 个 还 不错 的 梗
不过 感觉 过度 消费 了 美女 和 中年 男人 对 婚姻 的 情怀
闫妮 瘦 了 以后 果然 好 仙",1,NULL,NULL
12564,NULL,NULL,NULL,"包袱 挺 多 的
挺 搞笑",1,NULL,NULL
12565,NULL,NULL,NULL,"里面 都 是 喜剧 人 参演 的
搞笑 是 挺 搞笑 的
但是 都 是 一些 低俗 的 搞笑
个人 觉得 没什么 意义",1,NULL,NULL
12569,NULL,NULL,NULL,"没有 深度",-1,NULL,NULL
12570,NULL,NULL,NULL,"笑点 很多",1,NULL,NULL
12571,NULL,NULL,NULL,"挺 搞笑 的
包袱 不断
足够 了
那些 说 什么 直男癌 的 你们 哪 来 的 谜 之 高尚",1,NULL,NULL
12572,NULL,NULL,NULL,"这 片子 三 观 不 正 啊
有点 太 直 男癌 了 虽然 好笑 是 真 的 好笑
可是 笑 到 最后 觉得 有点 凄凉 啊",0,NULL,NULL
12578,NULL,NULL,NULL,"很 逗比 搞笑 的 片子",1,NULL,NULL
12580,NULL,NULL,NULL,"太 烂 了
太 难看 了",-1,NULL,NULL
12587,NULL,NULL,NULL,"看 情节
没什么 看 的
情节 俗套
结局 硬拽
走 心 的 节奏 偏 了 轨
最后 拽 的 有些 牵强
不过
然而
一个 这么 俗套 的 喜剧片 把 大家 都 逗乐 了
那么 它 就 成功 了
神奇 吧
不过 有 一点
最后 跳 的 舞 不错
有些 升华 了",1,NULL,NULL
12588,NULL,NULL,NULL,"个人 认为 是 今年 不错 的 一 部 国产 喜剧
很 欢乐
欢乐 的 背后 影射 出 主人公 对 平淡 无味 的 生活 倦乏
以及 内心 渴望 重拾 激情 的 一 面
黄粱一梦 终 有 觉醒 之 时
最终 还是 回到 温情 的 亲情 之中
玩 过 之后
终归 是 要 回家 的",1,NULL,NULL
12589,NULL,NULL,NULL,"抛开 所谓 的 直男癌 等等
这 是 一 部 让 我 从头 笑 到 尾 的 片子
至少 作为 一 部 喜剧 来说 包袱 很 成功
全程 很 轻松
值得 作为 一 部 释放 压力 的 片子 看 一 看",1,NULL,NULL
12592,NULL,NULL,NULL,"和 女友 多年 感情 一直 很 好
两 人 看 片 看 得 很 开心
她 掐 我 一下 我 亲 她 一下
不 知道 什么 政治 正确
因为 好看
所以 五星",1,NULL,NULL
12593,NULL,NULL,NULL,"喜剧 篇 里 的 一 部 良心 剧
设计 的 笑点 不 做作 不 尴尬
惊喜 的 是 很 真实 地 表现 了 了 普遍 中年 男人 那种 枯燥 平淡 中 的 猎奇 心理
太 真实 了
所以 更加 不 相信 婚姻
太 容易 产生 爱情
但是 当 什么 都 是 熟悉 的 一切 反复 在 运作
生活 毫无 期盼 可言 的 时候
人 太 容易 经受 不 住 诱惑 了
能够 理解
却 不 能 原谅",1,NULL,NULL
12595,NULL,NULL,NULL,"对 中年 危机 下 出轨 男人 的 一 种 讽刺",1,NULL,NULL
12599,NULL,NULL,NULL,"年度 最 烂",-1,NULL,NULL
12600,NULL,NULL,NULL,"搞笑",1,NULL,NULL
12601,NULL,NULL,NULL,"生活 不 会 放过 谁",0,NULL,NULL
12602,NULL,NULL,NULL,"其实 偶尔 做 做梦 也 是 好 的
不管 这 场 梦 如何
英雄 或者 囚犯
醒来
我们 依旧 是 我们",0,NULL,NULL
12603,NULL,NULL,NULL,"作为 喜剧
情圣 是 可以 打 5 分 的
毕竟 影院 中 笑声 不断
但是 整 部 片子 有点 太 充斥 着 编剧 直男癌 思想
完全 是 从 男性 角度 出发
没有 考虑 女性 观众 的 观影 感受
毕竟 看 完 之后 总是 情不自禁 地 会 去 考虑 婚姻 到底 会 成为 什么 样子
一 地 鸡毛
而且 我 也 越发 认为 现代 女性 哪儿 有 那么 傻
被 几 个 男人 的 小 伎俩 就 能 给 懵 住",0,NULL,NULL
12604,NULL,NULL,NULL,"虽然 直男癌
但是 优优 好 诱人",1,NULL,NULL
12605,NULL,NULL,NULL,"直男癌 典型 直男癌 电影
男人 出轨 变成 正常 的 笑料",0,NULL,NULL
12606,NULL,NULL,NULL,"玩玩 就 回家 是 什么 意思
也 太 刻意 卖 基腐 了
一 分 给 闫妮 的 美",-1,NULL,NULL
12612,NULL,NULL,NULL,"看 个 开头 没意思 就 走 了",-1,NULL,NULL
12615,NULL,NULL,NULL,"虽然 写实
但 三 观 不 正
走 肾 不 走 心 的 依旧 是 渣男 好 么",-1,NULL,NULL
12616,NULL,NULL,NULL,"一个 已婚 男人 出轨 的 故事",1,NULL,NULL
12617,NULL,NULL,NULL,"跨年 的 晚上 看 的 片子
不可 否认 在 看 片 的 过程 中 笑 过
虽然 一 出 影院 什么 笑点 都 记 不得了
大概 都 是 一些 没什么 新意 的 梗
以及 想起 放映厅 内 坐 着 被 亲朋 带来 看 喜剧 的 小孩
总 让 人 觉得 所谓 男人 的 中年 危机 真是 低俗",0,NULL,NULL
12619,NULL,NULL,NULL,"这 片子 三 观 的确 有点 不 正 吧
但是 作为 电影 我 觉得 还是 拍 的 不错 的
笑点 很多
低俗 的 题材 拍 的 却 并 不 低俗
本来 以为 是 烂片
没 想到 却 给 了 惊喜",1,NULL,NULL
12620,NULL,NULL,NULL,"前 半 段 非常 好笑
后面 也 好笑 可是 完全 笑 不 出来
不 能 把 它 和 取悦 女性 的 偶像 剧相 比较
没 见 过 哪 部玛丽苏 偶像 剧 的 女 主角 是 个 孩子 他 妈
老公 痴情 又 温柔
还有 一 群 闺蜜 帮 她 去 勾 引男 明星
被 上司 暗恋 还 玩儿 SM
这 大概 也 会 被 男人 骂 死 吧
所以 能 取悦 大家 是 成功
可 这 三 观 不 正
看 的 恶心 的 吐槽 也 得 收 着",0,NULL,NULL
12621,NULL,NULL,NULL,"一个 人
心情 低落
想 笑 一 笑
2 个 小时 下来
好像 没 怎么 笑
电影 不好 吗
还是 心情 低落 之 时 看 喜剧 根本 就 是 一个 错误 的 选择",0,NULL,NULL
12626,NULL,NULL,NULL,"发人深省",1,NULL,NULL
12627,NULL,NULL,NULL,"想 要 出轨 却 遭到 重重 阻碍
在 兄弟 助 其 出轨 的 路上 引发 种种 笑事
最后 迷途知返",1,NULL,NULL
12630,NULL,NULL,NULL,"一 部 看似 搞笑 的 电影
给 人们 带来 很多 启示
珍惜 眼前 人
忠于 婚姻",1,NULL,NULL
12633,NULL,NULL,NULL,"很 直男癌 啊
不过 也 蛮 现实
还是 不要 情侣 一起 看",0,NULL,NULL
12635,NULL,NULL,NULL,"随意 去 看 的
无感 的 片子
结婚 几 年
一 帮 兄弟
寻找 所谓 的 心动 的 感觉
出 了 轨
穿插 着 一个个 误会 与 笑料
最终 回归 平静 生活 的 片子
影院 笑声 不断
也 不 知道 怎么 刷 出 这么 高分 的
或许 大家 都 是 无聊 了 想 笑笑 吧
反正 大多 都 是 套路",-1,NULL,NULL
12636,NULL,NULL,NULL,"恩三观 什么 的
暂 不 评价 对 生活 的 杂碎 片段
生活 的 细节 比较 真实
给予 3 星
就 是 有点 心疼 男主 他 老婆 ntr 什么 的
还有 1 星
给 一 群 僚机 挺 欢乐
看 得 挺 好 吧",1,NULL,NULL
12639,NULL,NULL,NULL,"电影 品质 还 不错
喜剧 里 算 上乘 之 作",1,NULL,NULL
12641,NULL,NULL,NULL,"中国式 幽默
影院 里 虽然 笑声 不断
但 笑点 有些 牵强
生拉硬套
但 其中 有些 套路 确实 66
哈哈
还是 不错
给 3
5分",1,NULL,NULL
12642,NULL,NULL,NULL,"喜欢 闫妮
但是 这部 电影 真 不 好看",-1,NULL,NULL
12643,NULL,NULL,NULL,"三 观 不 正
没什么 好说 的",-1,NULL,NULL
12644,NULL,NULL,NULL,"看 多 了 烂片
这部 电视剧 终于 挽救 了 一下 中国 喜剧片 的 颜面
和 同 个 套路 的 港囧比
我 觉得 情节 更 流畅 真实
演员 演技 都 不错
闫妮 真的 很 出彩
突然 发现 身材 那么 好
当然 里面 有 个 韩国 美女 颜值 也 是 杠杠 的
看 过 的 男性 同胞 们 简直 把持 不 住 233333
三观直 男 癌吧
看 你 能 接受 不 吧",1,NULL,NULL
12645,NULL,NULL,NULL,"三星半
总的来说 笑点 不少
闫妮 就 是 这么 有 亲和力
不 掉 线",0,NULL,NULL
12646,NULL,NULL,NULL,"笑点 生硬 且 Low",-1,NULL,NULL
12647,NULL,NULL,NULL,"三观 极其 不 正",-1,NULL,NULL
12652,NULL,NULL,NULL,"剧情 有些 俗套
但是 搞笑 的 梗 还 挺 多 的
看 着 挺乐嗬 的
略 污 啊",0,NULL,NULL
12653,NULL,NULL,NULL,"喜剧片 一直 是 商家 短平快 的 人民币 收割机
所以 充斥 着 各种 不 负 责任 的 宣传
乱 拍
情圣 这部 片子 我 不 能 说是 经典之作 但是 做到 了 片中 有 美女 但 不 低俗 搞笑 有 启示 不 是 太 深刻 编剧 不 太 好 暴露 了 大 男子 主义
总之 这部 片子 还 不错
绝对 合格",1,NULL,NULL
12654,NULL,NULL,NULL,"搞笑 但 不 恶 俗
剧情 和 笑点 有 创意
会 有 很多 意想不到 的 惊喜
有 让 人 看 了 还 想 再 看 的 冲动
就 冲 它 给 我 带来 了 轻松 和 欢乐
值得 给 5 颗 星",1,NULL,NULL
12656,NULL,NULL,NULL,"出轨 未遂 回归 家庭
嗬 嗬",-1,NULL,NULL
12657,NULL,NULL,NULL,"评论 有 很多 差评
但 我 个人 觉得 还是 很 好看 的
6
3 真 的 有些 低 了",0,NULL,NULL
